date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:33:17	708/708	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Jul%202018%2001:04:38%20GMT	https://template2.thietkewebsites.com/robots.txt		(from )
21:33:20	161623/161623	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:33:21%20GMT	https://template2.thietkewebsites.com/clone25/	C:/template-figures/template2.thietkewebsites.com/clone25/index.html	(from )
21:33:22	44/44	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2023%20Jul%202024%2014:33:23%20GMT	https://template2.thietkewebsites.com/clone25/xmlrpc.php	C:/template-figures/template2.thietkewebsites.com/clone25/xmlrpc.php	(from https://template2.thietkewebsites.com/clone25/)
21:33:22	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225b8f9495-7918%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/font-awesome-4-menus/css/font-awesome.min.css?ver=4.7.0	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/font-awesome-4-menus/css/font-awesome.min1849.css	(from https://template2.thietkewebsites.com/clone25/)
21:33:22	3548/3548	---MCZ	200	added ('OK')	text/css	etag:W/%225ba60ae4-1030%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/page-navi-slider/style/page-navi-slider.css?ver=4.9.26	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/page-navi-slider/style/page-navi-slider092c.css	(from https://template2.thietkewebsites.com/clone25/)
21:33:23	135347/135347	---MCZ	200	added ('OK')	text/css	etag:W/%225b8f9495-21595%22	https://template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.5.3	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/css/flatsome1aae.css	(from https://template2.thietkewebsites.com/clone25/)
21:33:23	19050/19050	---MCZ	200	added ('OK')	text/css	etag:W/%225b8f9495-4afe%22	https://template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/css/flatsome-shop.css?ver=3.5.3	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/css/flatsome-shop1aae.css	(from https://template2.thietkewebsites.com/clone25/)
21:33:23	41/41	---M--	200	added ('OK')	text/css	etag:%225b8f9496-12b%22	https://template2.thietkewebsites.com/clone25/wp-content/themes/manh-rem/style.css?ver=3.5.3	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/themes/manh-rem/style1aae.css	(from https://template2.thietkewebsites.com/clone25/)
21:33:27	2819/2819	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2023%20Jul%202024%2014:33:27%20GMT	https://template2.thietkewebsites.com/clone25/feed/	C:/template-figures/template2.thietkewebsites.com/clone25/feed/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:27	98997/98997	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d706f7a-1890b%22	https://template2.thietkewebsites.com/clone25/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/template-figures/template2.thietkewebsites.com/clone25/wp-includes/js/jquery/jqueryb8ff.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:28	2819/2819	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2023%20Jul%202024%2014:33:27%20GMT	https://template2.thietkewebsites.com/clone25/comments/feed/	C:/template-figures/template2.thietkewebsites.com/clone25/comments/feed/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:28	2819/2819	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2023%20Jul%202024%2014:33:28%20GMT	https://template2.thietkewebsites.com/clone25/trang-chu/feed/	C:/template-figures/template2.thietkewebsites.com/clone25/trang-chu/feed/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jul%202024%2014:33:29%20GMT	http://template2.thietkewebsites.com/clone25/wp-content/plugins/contentprotector/js/jquery.watermark.js?ver=4.9.26	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/contentprotector/js/jquery.watermark.8092c.delayed	(from https://template2.thietkewebsites.com/clone25/)
21:33:28	13801/13801	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b8f9494-35e9%22	https://template2.thietkewebsites.com/clone25/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/template-figures/template2.thietkewebsites.com/clone25/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:29	13077/13077	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b8f9495-3315%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/contentprotector/js/jquery.watermark.js?ver=4.9.26	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/contentprotector/js/jquery.watermark092c.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:30	7674/7674	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260d68b0c-1dfa%22	https://template2.thietkewebsites.com/clone25/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/template-figures/template2.thietkewebsites.com/clone25/wp-includes/js/jquery/ui/core.mine899.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:30	10577/10577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260d68b0c-2951%22	https://template2.thietkewebsites.com/clone25/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/template-figures/template2.thietkewebsites.com/clone25/wp-includes/js/jquery/ui/widget.mine899.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:31	6887/6887	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260d68b0c-1ae7%22	https://template2.thietkewebsites.com/clone25/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4	C:/template-figures/template2.thietkewebsites.com/clone25/wp-includes/js/jquery/ui/mouse.mine899.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:31	14656/14656	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260d68b0c-3940%22	https://template2.thietkewebsites.com/clone25/wp-includes/js/jquery/ui/slider.min.js?ver=1.11.4	C:/template-figures/template2.thietkewebsites.com/clone25/wp-includes/js/jquery/ui/slider.mine899.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:31	6829/6829	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ba60ae4-1aad%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/page-navi-slider/js/page-navi-slider.min.js?ver=1	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/page-navi-slider/js/page-navi-slider.min68b3.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:32	4935/4935	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ba60ae4-1347%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/page-navi-slider/js/jquery.ui.touch-punch.min.js?ver=1	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/page-navi-slider/js/jquery.ui.touch-punch.min68b3.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:34	964/964	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Jul%202024%2014:33:35%20GMT	https://template2.thietkewebsites.com/clone25/xmlrpc.php?rsd	C:/template-figures/template2.thietkewebsites.com/clone25/xmlrpc0db0.php	(from https://template2.thietkewebsites.com/clone25/)
21:33:35	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%221ed45a-415-5751b9ce61623%22	https://template2.thietkewebsites.com/clone25/wp-includes/wlwmanifest.xml	C:/template-figures/template2.thietkewebsites.com/clone25/wp-includes/wlwmanifest.xml	(from https://template2.thietkewebsites.com/clone25/)
21:33:35	13188/13188	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/webfont/1/webfont.js	C:/template-figures/ajax.googleapis.com/ajax/libs/webfont/1/webfont.js	(from https://template2.thietkewebsites.com/clone25/)
21:33:35	1651/1651	---M--	200	added ('OK')	image/png	etag:%225e8d9cb1-673%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/cropped-3-1-32x32.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/cropped-3-1-32x32.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:35	25958/25958	---M--	200	added ('OK')	image/png	etag:%225e8d9cb3-6566%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/cropped-3-1-192x192.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/cropped-3-1-192x192.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:35	435610/435610	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jul%202024%2014:33:36%20GMT	https://template2.thietkewebsites.com/clone25/wp-json/	C:/template-figures/template2.thietkewebsites.com/clone25/wp-json/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jul%202024%2014:33:37%20GMT	http://template2.thietkewebsites.com/clone25/tuyen-dung/	C:/template-figures/template2.thietkewebsites.com/clone25/tuyen-dung/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jul%202024%2014:33:37%20GMT	http://template2.thietkewebsites.com/clone25/chuyen-muc/tin-tuc/	C:/template-figures/template2.thietkewebsites.com/clone25/chuyen-muc/tin-tuc/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jul%202024%2014:33:37%20GMT	http://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/1-3.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/1-3.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jul%202024%2014:33:38%20GMT	http://template2.thietkewebsites.com/clone25/lien-he/	C:/template-figures/template2.thietkewebsites.com/clone25/lien-he/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:37	29504/29504	---M--	200	added ('OK')	image/png	etag:%225e8d9caf-7340%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/cropped-3-1-180x180.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/cropped-3-1-180x180.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jul%202024%2014:33:39%20GMT	http://template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jul%202024%2014:33:39%20GMT	http://template2.thietkewebsites.com/clone25/danh-muc/game-chien-thuat/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-chien-thuat/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jul%202024%2014:33:40%20GMT	http://template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:40	118439/118439	---M--	200	added ('OK')	image/png	etag:%225e8d9cb3-1cea7%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/1-3.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/1-3.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:44	892607/892607	---M--	200	added ('OK')	image/png	etag:%225e8d9cb2-d9ebf%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-4-1.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-4-1.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:44	646100/646100	---M--	200	added ('OK')	image/png	etag:%225e8d9cb5-9dbd4%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-a.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-a.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:44	94435/94435	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:33:43%20GMT	https://template2.thietkewebsites.com/clone25/tai-khoan/	C:/template-figures/template2.thietkewebsites.com/clone25/tai-khoan/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:44	132341/132341	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:33:44%20GMT	https://template2.thietkewebsites.com/clone25/gio-hang/	C:/template-figures/template2.thietkewebsites.com/clone25/gio-hang/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:44	1151/1151	---M--	200	added ('OK')	image/png	etag:%225e8d9cb3-47f%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/icon.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/icon.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:45	1450/1450	---M--	200	added ('OK')	image/png	etag:%225e8d9cb3-5aa%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/icon-email.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/icon-email.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:51	123909/123909	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:33:52%20GMT	https://template2.thietkewebsites.com/clone25/gioi-thieu/	C:/template-figures/template2.thietkewebsites.com/clone25/gioi-thieu/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:51	186/186	---M--	200	added ('OK')	image/png	etag:%225e8d9cae-ba%22	https://template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/img/lazy.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/img/lazy.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:53	126422/126422	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:33:54%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/grand-theft-auto-v/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/grand-theft-auto-v/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:57	535824/535824	---M--	200	added ('OK')	image/png	etag:%225e8d9cb2-82d10%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-1.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-1.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:57	126355/126355	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:33:55%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/need-for-speed/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/need-for-speed/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:58	170059/170059	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:33:57%20GMT	https://template2.thietkewebsites.com/clone25/san-pham/	C:/template-figures/template2.thietkewebsites.com/clone25/san-pham/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:58	382010/382010	---M--	200	added ('OK')	image/png	etag:%225e8d9cb2-5d43a%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-5.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-5.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:58	19274/19274	---M--	200	added ('OK')	image/png	etag:%225e8d9caf-4b4a%22	https://template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-3.png	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/uploads/2018/09/Untitled-3.png	(from https://template2.thietkewebsites.com/clone25/)
21:33:58	126471/126471	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:33:59%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/tam-quoc-dien-nghia/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/tam-quoc-dien-nghia/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:33:58	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226696a9e8-4d7%22	https://template2.thietkewebsites.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/template-figures/template2.thietkewebsites.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:03	128603/128603	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:04%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/batman/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/batman/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:03	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jul%202024%2014:34:05%20GMT	https://template2.thietkewebsites.com/clone25/''	C:/template-figures/template2.thietkewebsites.com/clone25/''	(from https://template2.thietkewebsites.com/clone25/)
21:34:05	126312/126312	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:06%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/battlefield/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/battlefield/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:06	126224/126224	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:07%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/hitman/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/hitman/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:10	126232/126232	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:11%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/wwe-2k18/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-hanh-dong/wwe-2k18/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:10	3/3	---MC-	400	error ('Bad%20Request')	text/html	date:Tue,%2023%20Jul%202024%2014:34:12%20GMT	https://template2.thietkewebsites.com/clone25/wp-admin/admin-ajax.php	C:/template-figures/template2.thietkewebsites.com/clone25/wp-admin/admin-ajax.php	(from https://template2.thietkewebsites.com/clone25/)
21:34:11	126174/126174	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:12%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/rust/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/rust/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:12	351/351	---MCZ	200	added ('OK')	text/css	etag:W/%225b8f9495-171%22	https://template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/css/fl-icons.css	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/css/fl-icons.css	(from https://template2.thietkewebsites.com/clone25/)
21:34:13	126289/126289	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:14%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/left-4-dead/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/left-4-dead/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:14	6395/6395	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b9741f2-18fb%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.4.5	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min4c8b.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:15	126155/126155	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:16%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/ark/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/ark/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:16	13311/13311	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b9741f2-33ff%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:17	126251/126251	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:17%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/minecraft/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/minecraft/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:17	126427/126427	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:17%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/playerunknowns-battlegrounds/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-sinh-ton/playerunknowns-battlegrounds/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:17	5591/5591	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b9741f2-15d7%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:18	5147/5147	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b9741f2-141b%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.4.5	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min4c8b.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:19	126542/126542	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:19%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-chien-thuat/lien-minh-huyen-thoai/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-chien-thuat/lien-minh-huyen-thoai/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:20	6313/6313	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b9741f2-18a9%22	https://template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.4.5	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min4c8b.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:21	126348/126348	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:21%20GMT	https://template2.thietkewebsites.com/clone25/danh-muc/game-chien-thuat/fifa-online-4/	C:/template-figures/template2.thietkewebsites.com/clone25/danh-muc/game-chien-thuat/fifa-online-4/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:21	16692/16692	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b8f9495-4ca5%22	https://template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-search.js?ver=3.5.3	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-search1aae.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:22	133639/133639	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:23%20GMT	https://template2.thietkewebsites.com/clone25/san-pham/adr1ft/	C:/template-figures/template2.thietkewebsites.com/clone25/san-pham/adr1ft/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:23	4832/4832	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260d68b0c-12e0%22	https://template2.thietkewebsites.com/clone25/wp-includes/js/hoverIntent.min.js?ver=1.8.1	C:/template-figures/template2.thietkewebsites.com/clone25/wp-includes/js/hoverIntent.minc245.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:25	133961/133961	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:26%20GMT	https://template2.thietkewebsites.com/clone25/san-pham/age-of-empires-ii-hd/	C:/template-figures/template2.thietkewebsites.com/clone25/san-pham/age-of-empires-ii-hd/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:26	159978/159978	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b8f9495-27f2f%22	https://template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/js/flatsome.js?ver=3.5.3	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/assets/js/flatsome1aae.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:27	134481/134481	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:27%20GMT	https://template2.thietkewebsites.com/clone25/san-pham/3d-coat-v4-8/	C:/template-figures/template2.thietkewebsites.com/clone25/san-pham/3d-coat-v4-8/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:27	3341/3341	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b8f9495-150c%22	https://template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/inc/extensions/flatsome-lazy-load/flatsome-lazy-load.js?ver=1.0	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/inc/extensions/flatsome-lazy-load/flatsome-lazy-load5152.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:28	135193/135193	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:28%20GMT	https://template2.thietkewebsites.com/clone25/san-pham/nam-1849/	C:/template-figures/template2.thietkewebsites.com/clone25/san-pham/nam-1849/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:29	3681/3681	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b8f9495-1634%22	https://template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/inc/extensions/flatsome-infinite-scroll/flatsome-infinite-scroll.js?ver=1.1	C:/template-figures/template2.thietkewebsites.com/clone25/wp-content/themes/flatsome/inc/extensions/flatsome-infinite-scroll/flatsome-infinite-scroll4963.js	(from https://template2.thietkewebsites.com/clone25/)
21:34:29	135971/135971	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:29%20GMT	https://template2.thietkewebsites.com/clone25/san-pham/batman-moi/	C:/template-figures/template2.thietkewebsites.com/clone25/san-pham/batman-moi/index.html	(from https://template2.thietkewebsites.com/clone25/)
21:34:35	135864/135864	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2014:34:36%20GMT	https://template2.thietkewebsites.com/clone25/san-pham/batman/	C:/template-figures/template2.thietkewebsites.com/clone25/san-pham/batman/index.html	(from https://template2.thietkewebsites.com/clone25/)
